poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,politician_id,politician,yes,no,alternate_answers
89727,1866,CNN/SSRS,NA,NA,NA,NA,NA,CNN/SSRS,Live Phone/Probability Panel,NA,2025-04-17T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,218955,1678,a,NA,a,FALSE,2025-04-29 15:40:56 UTC,2025-04-29 15:40:56 UTC,NA,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,NA,https://www.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,13265,JD Vance,41,58,2
89727,1866,CNN/SSRS,NA,NA,NA,NA,NA,CNN/SSRS,Live Phone/Probability Panel,NA,2025-04-17T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,219626,NA,rv,NA,rv,FALSE,2025-05-28 17:11:28 UTC,2025-05-28 17:11:28 UTC,NA,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,NA,https://www.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,13265,JD Vance,44,55,2
89889,1560,Lord Ashcroft Polls,NA,NA,NA,NA,NA,Lord Ashcroft Polls,Online Opt-In Panel,NA,2025-04-09T00:00:00Z,2025-04-30T00:00:00Z,FALSE,NA,219414,10000,a,NA,a,FALSE,2025-05-19 13:38:00 UTC,2025-05-19 13:38:00 UTC,NA,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,NA,NA,13265,JD Vance,41,47,12
89889,1560,Lord Ashcroft Polls,NA,NA,NA,NA,NA,Lord Ashcroft Polls,Online Opt-In Panel,NA,2025-04-09T00:00:00Z,2025-04-30T00:00:00Z,FALSE,NA,219415,8560,rv,NA,rv,FALSE,2025-05-19 13:38:00 UTC,2025-05-19 13:38:00 UTC,NA,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,NA,NA,13265,JD Vance,43,48,9
90073,770,TIPP,2085,League of American Workers,NA,NA,NA,TIPP Insights,Online Opt-In Panel,NA,2025-06-09T00:00:00Z,2025-06-11T00:00:00Z,FALSE,REP,219725,1584,rv,NA,rv,FALSE,2025-06-16 12:47:02 UTC,2025-06-16 12:47:02 UTC,NA,https://tippinsights.com/league-of-american-workers-poll-june-2025/,https://tippinsights.com/league-of-american-workers-poll-june-2025/,NA,NA,13265,JD Vance,39,44,17
90068,1895,Quantus Insights,2184,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-06-09T00:00:00Z,2025-06-11T00:00:00Z,FALSE,REP,219717,1000,rv,NA,rv,FALSE,2025-06-12 20:15:52 UTC,2025-06-12 20:15:52 UTC,NA,https://quantus.substack.com/p/quantus-insights-june-12-national,https://quantus.substack.com/p/quantus-insights-june-12-national,NA,https://drive.google.com/file/d/1AQ_6yT9lTlj7wLGm38j8x0vtSMtPNMcK/view,13265,JD Vance,42,47,11
90083,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-06-13T00:00:00Z,2025-06-16T00:00:00Z,FALSE,NA,219750,1512,a,NA,a,FALSE,2025-06-17 13:40:53 UTC,2025-06-17 13:40:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TRp1rqi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TRp1rqi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CyorzxR.pdf,NA,13265,JD Vance,36,47,17
90083,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-06-13T00:00:00Z,2025-06-16T00:00:00Z,FALSE,NA,219751,1351,rv,NA,rv,FALSE,2025-06-17 13:40:54 UTC,2025-06-17 13:40:54 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TRp1rqi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TRp1rqi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_CyorzxR.pdf,NA,13265,JD Vance,41,48,11
90311,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-07-11T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221430,1680,a,NA,a,FALSE,2025-07-15 13:20:21 UTC,2025-07-15 13:20:21 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_GH2gpvi.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_GH2gpvi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fFL8Pon.pdf,13265,JD Vance,37,46,17
90311,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-07-11T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221431,1506,rv,NA,rv,FALSE,2025-07-15 13:20:21 UTC,2025-07-15 13:20:21 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_GH2gpvi.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_GH2gpvi.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fFL8Pon.pdf,13265,JD Vance,42,48,10
