poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,race_id,cycle,office_type,seat_name,election_date,stage,party,answer,candidate_id,candidate_name,pct
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213042,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Kennealy,37544,Michael Kennealy,14
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213042,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Healey,37543,Maura Healey,40
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213044,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,O'Connell,37546,Shaunna L. O'Connell,14
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213044,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Healey,37543,Maura Healey,44
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213043,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Polito,37545,Karyn E. Polito,16
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213043,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Healey,37543,Maura Healey,43
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213046,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Amore,37548,Anthony M. Amore,20
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213046,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Healey,37543,Maura Healey,46
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213045,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Diehl,37547,Geoff Diehl,19
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV (Boston),NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,Massachusetts,2024-10-03T00:00:00Z,2024-10-10T00:00:00Z,FALSE,NA,213045,700,a,NA,a,FALSE,2025-04-28 20:12:40 UTC,2025-04-28 20:12:40 UTC,NA,https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,16083,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Healey,37543,Maura Healey,47
89477,289,Mason-Dixon,NA,NA,NA,NA,NA,Mason-Dixon Polling & Strategy,Live Phone,Virginia,2024-12-15T00:00:00Z,2024-12-19T00:00:00Z,FALSE,NA,217424,625,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,NA,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,44
89477,289,Mason-Dixon,NA,NA,NA,NA,NA,Mason-Dixon Polling & Strategy,Live Phone,Virginia,2024-12-15T00:00:00Z,2024-12-19T00:00:00Z,FALSE,NA,217424,625,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,NA,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Spanberger,31079,Abigail A. Spanberger,47
89477,289,Mason-Dixon,NA,NA,NA,NA,NA,Mason-Dixon Polling & Strategy,Live Phone,Virginia,2024-12-15T00:00:00Z,2024-12-19T00:00:00Z,FALSE,NA,217425,625,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,NA,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,46
89477,289,Mason-Dixon,NA,NA,NA,NA,NA,Mason-Dixon Polling & Strategy,Live Phone,Virginia,2024-12-15T00:00:00Z,2024-12-19T00:00:00Z,FALSE,NA,217425,625,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,NA,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Scott,37816,"Robert C. ""Bobby"" Scott",44
89462,1232,Gonzales Research & Media Services,NA,NA,NA,NA,NA,Gonzales Research & Marketing Strategies,Live Phone,Maryland,2024-12-27T00:00:00Z,2025-01-04T00:00:00Z,FALSE,NA,217355,811,rv,NA,rv,FALSE,2025-04-28 20:12:56 UTC,2025-04-28 20:12:56 UTC,NA,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,16080,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Hogan,37813,Larry Hogan,37.7
89462,1232,Gonzales Research & Media Services,NA,NA,NA,NA,NA,Gonzales Research & Marketing Strategies,Live Phone,Maryland,2024-12-27T00:00:00Z,2025-01-04T00:00:00Z,FALSE,NA,217355,811,rv,NA,rv,FALSE,2025-04-28 20:12:56 UTC,2025-04-28 20:12:56 UTC,NA,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,NA,NA,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,16080,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Moore,37812,Wes Moore,52.5
89476,1102,Emerson,960,The Hill,NA,NA,NA,Emerson College,IVR/Online Opt-In Panel/Text-to-Web,Virginia,2025-01-06T00:00:00Z,2025-01-08T00:00:00Z,FALSE,NA,217423,1000,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,NA,https://docs.google.com/spreadsheets/d/17Cg9d2cAskev5JZDG-Of47P4Ka3bgrFF/edit?gid=145896713#gid=145896713,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,41
89476,1102,Emerson,960,The Hill,NA,NA,NA,Emerson College,IVR/Online Opt-In Panel/Text-to-Web,Virginia,2025-01-06T00:00:00Z,2025-01-08T00:00:00Z,FALSE,NA,217423,1000,rv,NA,rv,FALSE,2025-04-28 20:12:55 UTC,2025-04-28 20:12:55 UTC,NA,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,NA,https://docs.google.com/spreadsheets/d/17Cg9d2cAskev5JZDG-Of47P4Ka3bgrFF/edit?gid=145896713#gid=145896713,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Spanberger,31079,Abigail A. Spanberger,41.8
89487,94,Christopher Newport U.,NA,NA,NA,NA,NA,Christopher Newport University Wason Center for Civic Leadership,Live Phone,Virginia,2025-01-06T00:00:00Z,2025-01-13T00:00:00Z,FALSE,NA,217567,806,rv,NA,rv,FALSE,2025-04-28 20:12:56 UTC,2025-04-28 20:12:56 UTC,NA,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,NA,https://mcusercontent.com/0a86688a0d7c707f9159df222/files/96d6f230-4a93-a07c-e586-a5793073a736/FinalSOC2025.01.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,39
89487,94,Christopher Newport U.,NA,NA,NA,NA,NA,Christopher Newport University Wason Center for Civic Leadership,Live Phone,Virginia,2025-01-06T00:00:00Z,2025-01-13T00:00:00Z,FALSE,NA,217567,806,rv,NA,rv,FALSE,2025-04-28 20:12:56 UTC,2025-04-28 20:12:56 UTC,NA,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,NA,https://mcusercontent.com/0a86688a0d7c707f9159df222/files/96d6f230-4a93-a07c-e586-a5793073a736/FinalSOC2025.01.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Spanberger,31079,Abigail A. Spanberger,44
89512,534,Virginia Commonwealth U.,NA,NA,NA,NA,NA,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,Live Phone/Text-to-Web,Virginia,2024-12-18T00:00:00Z,2025-01-15T00:00:00Z,FALSE,NA,217786,806,a,NA,a,FALSE,2025-04-28 20:12:57 UTC,2025-04-28 20:12:57 UTC,NA,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,NA,NA,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,34
89512,534,Virginia Commonwealth U.,NA,NA,NA,NA,NA,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,Live Phone/Text-to-Web,Virginia,2024-12-18T00:00:00Z,2025-01-15T00:00:00Z,FALSE,NA,217786,806,a,NA,a,FALSE,2025-04-28 20:12:57 UTC,2025-04-28 20:12:57 UTC,NA,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,NA,NA,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Spanberger,31079,Abigail A. Spanberger,44
89518,1497,co/efficient,2247,Northern Virginia Republican Business Forum (hybrid PAC),NA,NA,NA,co/efficient,IVR/Text,Virginia,2025-01-18T00:00:00Z,2025-01-20T00:00:00Z,FALSE,REP,217820,867,lv,NA,lv,FALSE,2025-04-28 19:55:39 UTC,2025-04-28 19:55:39 UTC,NA,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,NA,NA,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,REP,Sears,31081,Winsome Sears,40
89518,1497,co/efficient,2247,Northern Virginia Republican Business Forum (hybrid PAC),NA,NA,NA,co/efficient,IVR/Text,Virginia,2025-01-18T00:00:00Z,2025-01-20T00:00:00Z,FALSE,REP,217820,867,lv,NA,lv,FALSE,2025-04-28 19:55:39 UTC,2025-04-28 19:55:39 UTC,NA,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,NA,NA,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,10012,2025,Governor,Governor,2025-11-04T00:00:00Z,general,DEM,Spanberger,31079,Abigail A. Spanberger,40
89563,1934,Kreate Strategies,238,American Encore,NA,NA,NA,Kreate Strategies,Online Opt-In Panel/Text-to-Web,Arizona,2025-02-05T00:00:00Z,2025-02-07T00:00:00Z,FALSE,REP,218236,924,lv,NA,lv,FALSE,2025-04-28 19:59:50 UTC,2025-04-28 19:59:50 UTC,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,16187,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Biggs,37834,Andy Biggs,44
89563,1934,Kreate Strategies,238,American Encore,NA,NA,NA,Kreate Strategies,Online Opt-In Panel/Text-to-Web,Arizona,2025-02-05T00:00:00Z,2025-02-07T00:00:00Z,FALSE,REP,218236,924,lv,NA,lv,FALSE,2025-04-28 19:59:50 UTC,2025-04-28 19:59:50 UTC,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,16187,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Hobbs,37859,Katie Hobbs,43
89563,1934,Kreate Strategies,238,American Encore,NA,NA,NA,Kreate Strategies,Online Opt-In Panel/Text-to-Web,Arizona,2025-02-05T00:00:00Z,2025-02-07T00:00:00Z,FALSE,REP,218237,924,lv,NA,lv,FALSE,2025-04-28 19:59:50 UTC,2025-04-28 19:59:50 UTC,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,16187,2026,Governor,Governor,2026-11-03T00:00:00Z,general,REP,Taylor Robson,37836,Karrin Taylor Robson,38
89563,1934,Kreate Strategies,238,American Encore,NA,NA,NA,Kreate Strategies,Online Opt-In Panel/Text-to-Web,Arizona,2025-02-05T00:00:00Z,2025-02-07T00:00:00Z,FALSE,REP,218237,924,lv,NA,lv,FALSE,2025-04-28 19:59:50 UTC,2025-04-28 19:59:50 UTC,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,NA,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,16187,2026,Governor,Governor,2026-11-03T00:00:00Z,general,DEM,Hobbs,37859,Katie Hobbs,40
